"id","cuisine","rating","review_count"
"pG-IkylRFOb-HlaD8NwvvQ","Mexican",4,250
"jYAqup9AF9N9wYAWYanZ-A","Mexican",3.5,767
"frWu5KfSULdCHd0GmA-ytw","Mexican",3.5,619
"ub2VfE7SRLJABAClzGZp3A","Mexican",3.5,482
"0u411BT5S3hGdnjkQ3eLOA","Mexican",3,1081
"BdHWUmVFuo1R8Lctv4K1Ow","Mexican",4,374
"Jb6g3-HKC__8X1i-PcekJw","Mexican",3.5,451
"o-KRgyTJoM4EM-K-rwe86w","Mexican",3.5,500
"NcIUA8l_kmbPEwqI9lzELg","Mexican",3.5,529
"zxdsVR_hHUzhBFfus4yd7A","Mexican",3,870
"hSkeb_lmfxnoqg7EVo19Vw","Mexican",4,298
"hAqVb9_eVaijpAJknfhZug","Mexican",4,278
"HKBJGt04_ZSdiIWA_6J8kQ","Mexican",3.5,573
"YKAwpTnKO-n5vB9-pqaCLQ","Mexican",3.5,445
"qQIF8nQE1eliKObIlFvBaQ","Mexican",4,252
"_Kc_mFOk7zMPDcDhkdJE7A","Mexican",4,371
"VsqHs36uLxhqmjo60r1aJA","Mexican",4,251
"vsQjfOXS10MQ8_CZ3amhVQ","Mexican",4,226
"bHJWjEg_sGjrlSHIOX6Mqg","Mexican",3.5,396
"DTKKEogIt2wQm4UULYVGug","Mexican",3.5,692
"2hmhZim4bX2lbjPSNc7LaA","Mexican",3.5,371
"rbAxZRKdMoMxeonDTmooFg","Mexican",3.5,490
"8WSRmH4rsSRJN1jN0qmT_A","Mexican",3.5,574
"J9pgjC191T-odCmTAG-grQ","Mexican",4,236
"UH_aksIxzGPPyhWZJbTP7A","Mexican",4,330
"0o0s6bUIuy0LTGNR3xYzzw","Mexican",3.5,328
"sLWWrz0iteDNQQJJ21FBUw","Mexican",4,320
"VIIfYEzIppjps0K_J_8zLg","Mexican",3.5,537
"DyraY-I4fsow50n9MNbwnQ","Mexican",3.5,416
"V9jFJfuK3FzWCJGoY15EgQ","Mexican",4,161
"ci0-GO_iMb0NdTCUYWjocQ","Mexican",4,264
"Sk-mHDPvuvlCjT1BGKoH4w","Mexican",4,219
"hV5JjlaSFrXezfZLHSaWeQ","Mexican",3.5,386
"2iwT3iutZvmqzmu7oOkWFw","Mexican",3.5,342
"TJCyocLYrUBfbf8r0DaBXw","Mexican",4,166
"YsDmYRzJo3kiwZvIe1r0Fg","Mexican",3.5,466
"La78lTOdzTrdFYTGXUp7og","Mexican",3.5,333
"tuP7STBjszTvKcQLeFMnkw","Mexican",4,248
"VThwGCuC6JVaxAgnmuJDRg","Mexican",3.5,350
"ojeMH0rbOOMx9ajChbVkJQ","Mexican",3.5,356
"RyEd54MOTc5OcYtOiDt11g","Mexican",3,676
"_PWUuHHqyfJBrTROPR72Fw","Mexican",4,268
"jQjQHNAM8xXB73kFkfg9kA","Mexican",4,134
"iPc-zPgcpgeSo76xl5Jbpw","Mexican",4,245
"4IE9hPuy5QIWVdaETUEG_Q","Mexican",3.5,285
"_5BoZ_C5zEl5M_MxT1W39w","Mexican",3.5,337
"1Ylu26XW3F6gSJWdFw6-8g","Mexican",4,209
"v8tuFxvNkKdZytWTn9BhMA","Mexican",3.5,261
"X0IWYIpyp-eeD783EqVGWw","Mexican",4,189
"rWhN2fYnfgJctQbuFPSbdQ","Mexican",3.5,458
"mVaslo987DCd3YC_0FtWxA","Mexican",3.5,393
"phfxciZ6-Hch_HbW_tvm_A","Mexican",4,224
"IfIyjm4SfORGYPbaAWST3g","Mexican",3.5,262
"qHbQ2V9K_GJqLaOaielk_Q","Mexican",3.5,297
"FavssEgZjXFi2unEXePkVQ","Mexican",3.5,243
"XO6IbZn2oxonPrfcXHK4HA","Mexican",4,156
"WyiTT3VHjzowMnOnUpZ7TQ","Mexican",4,167
"4YeKYQoZHCx2xkbjmNhMbA","Mexican",4,167
"B6bEkY9sJ_GU2pD2Rwb4gg","Mexican",3.5,374
"XJ8EaZig8kn5z984eeoCRQ","Mexican",3.5,261
"Ck09FempamAKGSPsV_bX-A","Mexican",4.5,483
"t86q8MbsrW8pB8bmfwPWTw","Mexican",3.5,380
"1UqrqRx_35w87pQeg17Gqg","Mexican",3.5,344
"uipFunIVqRWwopfEvrscyQ","Mexican",3.5,353
"J_9-q-WFMWg5swNVzzZ_XA","Mexican",3.5,323
"xGoSAOhQBNdJMJmPn7CMDQ","Mexican",3.5,280
"cqzTgTxWn-_NJBw6EGPKfw","Mexican",3.5,377
"zxMoUHqFiI3rKoKdY8SFwg","Mexican",3,630
"bbb6QZReetkrrubqGWJokQ","Mexican",3.5,420
"r5NT8-nV4py2c-mppTKucQ","Mexican",4,208
"ir1jLDagZiMaHo7My4oUDg","Mexican",3.5,284
"j4ZaQA8Ht9MFKz942uRG7g","Mexican",3,423
"qZfJbJPxZUkC66lRldcbGA","Mexican",3.5,228
"iXtZQ7twXQiv7j2ZdxZqUg","Mexican",4,108
"AUyKmFjpaVLwc3awfUnqgQ","Mexican",4.5,273
"WE064Ln20S4MQVT1hETCCw","Mexican",3.5,202
"2WjCRp9PwNzM-6HrY1V2Gw","Mexican",3,502
"LyCE268_fz_MAZieFZY1lA","Mexican",3,478
"wtQHeGI3L04xCJ5jODsRlg","Mexican",3,408
"i0CffTc5rmXjQOqq7g3I6Q","Mexican",3,435
"17F3KNRiGTPdDonxCEL5-Q","Mexican",3.5,175
"hrswGldQVdR9OJRtqp0TxA","Mexican",3,359
"DHFEpeJXemrdxIuGGcyurg","Mexican",4,568
"SXWnyFNLCehVlJPRxk7gAg","Mexican",3.5,229
"_HxxUvRp-0FMH_RoEzG1TA","Mexican",4,108
"4rAXH_bl_iJ1BwHp7I3rYg","Mexican",3.5,213
"UBqLK5kg0kT72CIaBYa5Zg","Mexican",3,356
"hKkPlYmHoS9Nb_UbGGqx8A","Mexican",4,151
"6ptX8V8WW_IzhHXLJ4SRAA","Mexican",3.5,145
"JywbRdA7yskb-06WbjUjKw","Mexican",3.5,225
"ZIfh0Vv86ktGZDdM3YME-w","Mexican",3.5,227
"Wm6vj0ekRAzZnaeaBEkOag","Mexican",4,1454
"V7_IQ1ab69JilAlgrSnMXg","Mexican",3.5,228
"p7MviobRqz5rvdzmsjBdEw","Mexican",3.5,161
"L5eqJRy8Yx_4El6rUxWmBw","Mexican",4,82
"qr24KgWcZGUhKZIPyVMsNw","Mexican",3.5,299
"PqqnNrUtU7XTKQvUM4cyqQ","Mexican",4.5,69
"wAmWk6hQaHjREDVe8z2otA","Mexican",3.5,153
"vZZK2TY8_oZefgSYbgtYAQ","Mexican",3.5,241
"xN4yKQMzo3PIoQlFamUOLQ","Mexican",3.5,119
"V5hpSbA41oFAIzvZlv_1vQ","Mexican",3.5,182
"FkA9aoMhWO4XKFMTuTnl4Q","Mexican",3.5,150
"0oRYwB_SLqjHptvUQwwe2w","Mexican",3.5,186
"mmAlHhnTDXIohPC3wfl0hQ","Mexican",4,674
"AnAZaBsEuBjYvzaPMTN0oQ","Mexican",4,134
"uH45ofFeiz2LYzBBSrj09Q","Mexican",3.5,187
"PWFK0nvJ23Xkk_B4C5Q4Aw","Mexican",4.5,46
"HLPCElXTqPD6JERdnJM_gQ","Mexican",3.5,201
"KzJYO3-2k9XJhOHVpXayZQ","Mexican",3.5,199
"PqX9bDlDCc6qOZd2vw4tYw","Mexican",3.5,163
"foAYWheDCF9wUyKPuOGYow","Mexican",3,308
"-Qn5nXGhxWHNePA0dYmPSg","Mexican",4,72
"4ttqjZMCsfz6X0kQ_KR0xQ","Mexican",4,811
"4sHkiQ0qURBjL_gVLQbGPw","Mexican",3.5,145
"7xW-mmylJCNQgYw88Ur89Q","Mexican",3.5,201
"NXjCypQNl7tBrdR3gkFqdg","Mexican",4,94
"98Bm2w9RzNJQZo4U3jSgQQ","Mexican",4.5,55
"h7_M3CISwvFVqgLG8xcSbQ","Mexican",3,305
"xWLSJOiN1mMRHmBmHyjAfw","Mexican",3.5,163
"D7w3Nk3H0oDYZSIAaRgYRA","Mexican",3,242
"7GlG3KPnMMaqPLapBaVS1g","Mexican",4,137
"OsnvNfvVnpjnFklon1s-vg","Mexican",4.5,66
"vpQuweZbx__MNXqVa9pt8Q","Mexican",3.5,163
"7CfaiHE11MO2zAiu3w6bsw","Mexican",4,61
"XYyIWs-3J4bZRZDfcsMquQ","Mexican",3.5,203
"N90gLDq4XgqYanlRqaeNKg","Mexican",4,244
"fjE_lpKblhrN_48X2ca-7w","Mexican",4.5,224
"9OUXhF3r1CVF8jahUanMbg","Mexican",3,282
"zOvh6sF_85dyfy84PKmB-g","Mexican",3.5,163
"rPTtQ-FO_F9tMJDl3m50Bg","Mexican",3.5,239
"EHUNrnIgnhwTnpOm3gEESg","Mexican",3.5,514
"JzUg9hbxpAbyvs0JzbFruA","Mexican",3,229
"g2uaHoIX1e1Y2E63t6DLrg","Mexican",3.5,201
"tdDBpCB-xA9NqR9dxc6OxQ","Mexican",4,109
"oZ9cRTtb0dqDT_KcMdMvoQ","Mexican",3.5,154
"H08vCdbcP3oy0cBEKqM5KQ","Mexican",4,69
"cy0vBvZu2Eb4XtRFCp8Seg","Mexican",4,95
"Ahx8GsuAGUl8TgqCWP7uXw","Mexican",3.5,145
"gCwbwgUkihSjK75EpzwWHQ","Mexican",3,225
"f7-4kTNeYOhZdtJgXlbqBQ","Mexican",3.5,106
"2qFVu5LfZ3Zxc9rHH5o5cA","Mexican",3.5,108
"POGfmcCkuLpkP_Vz98DuwQ","Mexican",2.5,649
"TYVIfbcJ3YT4CP1roKMshg","Mexican",2.5,538
"u1KX3yw6L7pg1rbFl_Sx3Q","Mexican",4,93
"R4L19kfjFVoJoiRw_nXmqg","Mexican",3.5,130
"Z3wa8EmAr0yfihPZZMLE_A","Mexican",4,66
"JD5KWviP-TRkTYEvOO12kQ","Mexican",3.5,156
"-kVueEw_fyO1Q2Gkmj6Few","Mexican",4,261
"MnGdp1pYDP-wK57o2lJcwg","Mexican",4,79
"m8z1eTTetr-JbSM1HU2t6Q","Mexican",4,40
"_VXlKJEUEoP0wG6ZxruteQ","Mexican",4.5,41
"3DNtS1_3gobrYQBAwDx4DA","Mexican",3.5,629
"kwknIGiHza2sjdt-bwPGwQ","Mexican",3.5,149
"fTyE8UGWb_4Q05fd_H6YPg","Mexican",3,244
"vpWPgusmUD0cYNKf0uEQIw","Mexican",4.5,173
"UAEQ0J9QmAJWv3vL5HEmeg","Mexican",3,254
"qXdxckyNMQ_jFz7ZFvAWXg","Mexican",3.5,116
"PsYY7NHs5cFEI5hW5IZUlg","Mexican",3.5,325
"QIsFsiOP3H_NkgeWST7GPA","Mexican",4,250
"xIi-TO8iDQCy1ZSHe11_Zw","Mexican",3,190
"j9tAoiEsgSS85QV04pY3lQ","Mexican",3,224
"EycuZuG4mSMdVcweEwC1IQ","Mexican",3.5,83
"DY2wlHlgC5eHITs-d5rT4w","Mexican",4.5,43
"A8qXfx_LBI6fnOhxDmvIOA","Mexican",3.5,127
"R6cdgEFQwu0vDllP5tEWUQ","Mexican",3,186
"yKPRuBvD3ScCc18QrZ4Y6w","Mexican",3.5,145
"hcI6TVxFyVNEPXg3rF1bQw","Mexican",4,77
"vN1CYP0WNSPfdmZAstfdOg","Mexican",3.5,145
"iK2jJQA72XRjf4nUD3cAnA","Mexican",4,634
"hGbfDMM2POAevBXe-H3qgg","Mexican",3.5,116
"WgAJUrVaMcMtQxsiIc02sQ","Mexican",4.5,34
"95a04LtXLX6gePhPEwff9A","Mexican",4.5,250
"Up5xjxx_K-OEGAneVzE_UA","Mexican",3,157
"tvqtAjAyc7dplVVwhw3VZQ","Mexican",4,59
"HwDu45zV90Wmprn6sPttCQ","Mexican",3,177
"_WWH46Z3RvdM6TO3hqVa8A","Mexican",3,168
"jB5fXguSmlX65asSB3KIfQ","Mexican",3.5,452
"zjnnccSIpMdx5fN-MxAr_w","Mexican",3.5,496
"E_oFzRY-7j9T04qHkORCsw","Mexican",3.5,140
"6rM-N1SBbKPC7DWZNg5awQ","Mexican",4,205
"hiEgXuKHzCZDg6ByV0HuTQ","Mexican",3.5,378
"9zLUJSScvExs91YizSTLRQ","Mexican",3.5,101
"sul_ihulQ5VUPNbk9liWqA","Mexican",2.5,271
"yNDY2nPrmXR0bfUAsIngxA","Mexican",3.5,116
"skN-mgnOezFQr9YNh5G5TQ","Mexican",4,61
"jgFMmMnwipOBv8jOUQpjRQ","Mexican",3,316
"7RgdHGMY9Xa2Ur5y7vSBZQ","Mexican",4,253
"jFYEsw6_4y4VMpSVB863sw","Mexican",3.5,612
"E4bvZKVGLolSwNBPjw2JMA","Mexican",4,47
"tKpTRuNe7JJD6IYFPVCXNg","Mexican",3,172
"QP77bL34-vftZFZZC2N7sQ","Mexican",3.5,70
"tCuPhpmf1PaYe5dmwdq8Ew","Mexican",4,65
"NvyOagUcodDPHSDF5Vhbmg","Mexican",3,380
"jzVv_21473lAMYXIhVbuTA","Mexican",4,308
"WJIU2Cu6i6-9n-ZUE5rEQA","Mexican",3.5,81
"zNcDCPiUsE5aT6jyaCVtmA","Mexican",4.5,79
"X6A6a8hTPd1pZFNZE80TfA","Mexican",3.5,101
"CVRte0pMwk3Q9QfWsqWGqg","Mexican",3,145
"KRyzOZnbK-A7NmJM7xn21Q","Mexican",3.5,107
"9CHpio1-VqDD3zqAI93sVA","Mexican",3.5,99
"juULANORQ2onWkEvSMjlaw","Mexican",3,101
"OG_P-C9fK_0Y-YYwwKfxBA","Mexican",3.5,347
"hR1bG0jgd2_Z9Q5L6siTEw","Mexican",4.5,32
"ueL0t_7Yu_ev2RrWK9dgDA","Mexican",4,33
"mdNall-R8nQb6gYLxWlJMg","Mexican",3.5,92
"bwvd5ZwBTXdpCwJktU-P8g","Mexican",4.5,109
"6Pa3-9piblDJu0l8u84Jhg","Mexican",4.5,214
"B-bx4pZXrat0D25vde2bJQ","Mexican",3.5,133
"rKhwtWGawgIXnTVW3Nl3YA","Mexican",3.5,64
"uLWp1QR_W2WJImMnB706hg","Mexican",3.5,92
"Yilk_Ucz4L6w9EmvAS2gHg","Mexican",4,365
"RGSjUKs-hNpCSafrFcU-VQ","Mexican",4,210
"Q10FeFs1mtNchv1NbNcsLg","Mexican",3.5,86
"Guy0Mow5rqt4a3RDMRTY5g","Mexican",4,126
"xwOhe0kIfB-ogOkxRcKtVg","Mexican",3,135
"yqU1-chsjix3T4EMY2MyxA","Mexican",4,176
"VOAryQk18GIxwErygoranA","Mexican",3.5,405
"kawmpvfSzhDAy9pk8n3MxQ","Mexican",4,159
"Jh6bSOaw0ftGh9ONiwr7nA","Mexican",4,161
"HSQrBVZ0wiXYs96yEt2qUw","Mexican",4,270
"yvva7IYpD6J7OfKlCdQrkw","Mexican",4.5,96
"wKjv2DVTtfvHu-DJoWtatg","Mexican",3,109
"hdBhZcdZGHkTESrldAObJg","Mexican",4.5,120
"okNIE5TrZVy43GI0A3aUIw","Mexican",3.5,957
"QH3VbBAf7MlePoaipxT4pA","Mexican",4,339
"WyeBhonhjnjzzpuPJ1euvw","Mexican",3.5,57
"4c4Uwb5yUqXJ-inkcDinIg","Mexican",4,218
"EU7d7_D9cQuSWL1iFvFz0A","Mexican",3,155
"WV4wYPAGb3W69MfBqIZDHg","Mexican",4,36
"7I-4qCgJq3n0yan1ChE-ew","Mexican",3.5,332
"AUm7If5Cbvy20AnmyxE-xA","Mexican",4,49
"F76RYME8VeIIJDkVCOe0rg","Mexican",2.5,192
"xmbBNjDuGEyeQFTkQPHMLQ","Mexican",3.5,71
"qGpDDZKwlkuJNL-OurWivw","Mexican",4,45
"ETiWBqqeYmr_9U4L5CJaig","Mexican",2,422
"WZLhPYaYSFy7M_-Jh1VuNw","Mexican",3.5,85
"bVi0Rk_GfkrJJELLXaqEeA","Mexican",3.5,71
"hyKnC3_a86vaY2iZUkygWw","Mexican",3.5,216
"f7g3GhoQs9nQVTJEL2p48Q","Mexican",3.5,384
"441p9X0RMR4epB_yOHs73A","Mexican",2.5,287
"EhJO7B2hzHq8NT8iFKoCwg","Mexican",4,61
"0An2LzS7tOExGWTHCHJy8A","Mexican",3,100
"JYXDcwqsWp3d5tifAwgQ5Q","Mexican",3.5,385
"iV4Qm5DnGChgrnbYG20ASw","Mexican",2.5,257
"xlv_CcDXH1hkG4Wq5mECkQ","Mexican",3.5,245
"QxqN_tZQmkVQ1TjwCpnQUA","Mexican",3,114
"sA1BRfKeVivN63XZDInrRw","Mexican",3.5,110
"kKRzPQD6XF5Nx3pX2R8NIw","Mexican",3.5,53
"VoEB81AQajTsatt56aiTLA","Mexican",3.5,60
"8oHCb-XvLpqCQD7En17Fzw","Mexican",3,99
"FeSZi6LBCcAIipoSua6dXg","Mexican",3.5,73
"8gmRUYZIcfmWl0pFB60tpA","Mexican",4.5,83
"Fj9ZANHw4gVd1W7UljnTFw","Mexican",3,103
"8DvAPUI0qP43rY_CD8YYZQ","Mexican",4,46
"jeWIYbgBho9vBDhc5S1xvg","Mexican",4,101
"OoFr5pilPnfIhH5Uvj7aAw","Mexican",3,481
"8F3LlIYk4-Fn5HBC_1r6Gg","Mexican",3,112
"FwPKY2uds5Wx2sj7fo6vHQ","Mexican",3,101
"2ajolU30h6rq66lm-qU1_w","Mexican",3.5,86
"t5bLApk2dbQPJiLuzfy5tg","Mexican",4,230
"TPN2at7fMDHxeGYuQdQZVA","Mexican",4,229
"7KO4zcBtc2-2M5kJLfl0kw","Mexican",4,339
"MxrjY6myVl8vK0YvCT4r4g","Mexican",4,42
"GNdUcCQH-7pnE2gT8Aq6-w","Mexican",4.5,69
"16bXxf22x14xrzvVWbFeHQ","Mexican",3.5,43
"PZM0lwv0i0ZRpyzioRU8SA","Mexican",3.5,63
"6AJwsgXr7YwsqneGVAdgzw","Mexican",4,151
"y66xYcgKuEq_D10fCyl8pw","Mexican",3,112
"AABqAsYdRI9gSyU1gStdxg","Mexican",3,100
"-7mvJpV-gmOCT0HFNOhMNA","Mexican",4.5,72
"hlc6c-3N_rOvO_XwOGEYRw","Mexican",3,113
"LuCM4SY_aIQc9Foblxz0ug","Mexican",3,62
"mgl-H8o6Ld4B3Zlrv3_bYA","Mexican",3.5,79
"veeKjzzHsO9e4wKLxpuhtQ","Mexican",4.5,86
"H-EZ1g_3M8oNHctGjnddwQ","Mexican",4,282
"bRzE-FnE1QgbUb-3cosoUA","Mexican",4,132
"0tzK7l-DWDpG5UrYKL_mxw","Mexican",4.5,68
"uvcEo61aL2F8e4PCzwZsYg","Mexican",4.5,103
"5j3PQDsOY3st1boi3P2gEA","Mexican",2.5,114
"fJXCMGOhaS6rKGjoGldSSQ","Mexican",4,197
"h8J10FpJGaU_4OvP2MgoKQ","Mexican",4,174
"7l0uy47dEHXg2S1lA1s-EQ","Mexican",4,28
"RjblkxUBTtzG-tcgFyCofA","Mexican",4,30
"7xY3vxBy7yFF5dVAi-6hPQ","Mexican",3.5,45
"G8JRGtO-S-zHbDZCmIK0gQ","Mexican",3.5,62
"etceI1Kf9CTAu7VpRqy65Q","Mexican",3,66
"wGcBnWVSl1hW9nDWA-0Dzg","Mexican",3,98
"oVErTSAtA-DgyKoncr8NkA","Mexican",3,89
"4bSYj9nl_mAXIqpA2loIag","Mexican",3.5,60
"0mUqijlzmRllplcM57sQeg","Mexican",3,91
"rb84INY9Uk1_S4vHCdPXLQ","Mexican",3,90
"PbLGoaIkihF2JPnVRFtxxw","Mexican",3.5,55
"M5uz_XXduI7dVrTK6DzWfA","Mexican",3,78
"DaZ7-WpvtPkZxViVzt9pnQ","Mexican",3.5,140
"oNYP0AFOSw_oZEHkF_f0kQ","Mexican",4,98
"bWi_lbhtLOo3VfiqYJewQQ","Mexican",4.5,11
"Lfx2qsOLfv7Lz_hf5RXfLg","Mexican",2.5,96
"4QVG74AmkmhjE63-gwyWow","Mexican",4.5,21
"5Ia7a72M6b8ht88mD_E3-A","Mexican",3,381
"mJVO64T1WWzJYvNlbLSQNA","Mexican",4.5,19
"5SOM3bh1R5K3RZ9E20TxUg","Mexican",3.5,421
"4jucppz-BA0MiY06DjuBYQ","Mexican",4.5,88
"GXK3j99VZK-7JJ0YrtIR0w","Mexican",3.5,34
"CaFkfhLxjzPAxS9-G6lNVg","Mexican",3.5,195
"j4QECkHqVZzTfJVdAmy7lw","Mexican",4,129
"NKDLr_aBy5WRX8-JR_SGyQ","Mexican",4.5,145
"EzKvmyYk-7xQZ47Me-NDwg","Mexican",3,70
"gKJ-rb2di7fPGIuIjF0ylw","Mexican",4,36
"gQVXiIJxyT03Is4XeZrVbQ","Mexican",3.5,27
"D1zMdl-vHRZHQctWeq3brQ","Mexican",3,78
"6_diNjI8MJUWDyYT2mjvSA","Mexican",3,48
"ONpovEzuqFtHMHN-AtPd8g","Mexican",4,113
"MRF4bNFPAyHe2rMS1yZobg","Mexican",3,82
"Gw9wDneQviRAhrpEUkcnWQ","Mexican",2.5,133
"iUsk8CPoDyoBmwVdU1_9QQ","Mexican",4,26
"XDl93co2VJznxglYcoQvmA","Mexican",4,162
"T30fVIwEeJMvJQm9tikXbA","Mexican",3.5,55
"q__dTB3y_aMwoqhDsg8ImQ","Mexican",4,182
"Lq9HxEUrkceCUDut00qlHQ","Mexican",4,165
"Pda9zJfg0pRABp9krlJh3Q","Mexican",4,25
"AgHjo6NP9VTuAU8jCKFHjw","Mexican",4,97
"-RGiP0Hboxsq7aRCbpdadA","Mexican",3,61
"9laSSXnr4F16gURfUBbZTA","Mexican",3.5,60
"9ijkw9x8oSSSnsUo5uR4Xw","Mexican",4,134
"yGQT6OZ-nNIhTKj32wRlmA","Mexican",4,97
"FjeUodgFr0KCWJ1ylvGjdQ","Mexican",3.5,163
"qSKjtOgP0SsxfKqdqgLMzg","Mexican",2.5,92
"_URXTaYBbd2XX5qJbDkKAg","Mexican",4,81
"wflQFYM4PHZM5sfWXl0aOQ","Mexican",3,70
"E_XstVPsYMbU4sNTIttarQ","Mexican",4,237
"GeL6wGdzhdEhuIFQau3ocQ","Mexican",3,108
"cGQZOrC0Dn_-E2a8CGhh0A","Mexican",2.5,100
"-zrSA8XT-GVLQ4yxG_wa1w","Mexican",2.5,79
"h1PXV90jW1bXIWVlKiF0NQ","Mexican",4.5,36
"wO9FMvtYqsJoYrnHDASE0A","Mexican",4,162
"1vkYZbdwMpqteI8x_sS68g","Mexican",4,147
"8Gg_SoA5TA7pLNB-xuPhPw","Mexican",3.5,62
"FrYsIO_pXB6csWkvy-nfbQ","Mexican",4,53
"zupIzmhdcH0U6vJQQxDBiQ","Mexican",4,202
"r4Z1eXoiWwJeMM7fseoZ9A","Mexican",3.5,47
"HOEjrJUwKBxSmQRVSILS8Q","Mexican",4,272
"yl214H_cUd1intjVAeE1Mw","Mexican",4,57
"Ay38C7i2ziGjjoG9Q6Bo0A","Mexican",3.5,182
"aStZY21Qmtzm1IS8y1_81g","Mexican",3,226
"RLjlJPtciMdE2nEurLmmNQ","Mexican",4,97
"x4W0rufd01dP8ieMhlTqmQ","Mexican",3.5,32
"KyOtOluTH8c8SICpf85thg","Mexican",4,196
"paogBWxBRdyByOGAkln8Lw","Mexican",3,49
"5fUY5sq00VMPdb1SDJWBug","Mexican",3.5,177
"SiwsLmJ_7sxt2C7S-8muTw","Mexican",3,63
"vIDX92ttk7H-266e1Qo7RA","Mexican",4,126
"IwCABldBA_oOg6S2LnAXYw","Mexican",3,44
"JPOjbYV-4NG1C221UVUtiQ","Mexican",3,175
"XGdUYzkPkX94RoLlPDymeQ","Mexican",4,30
"G9BdbmiuoLkF3qxk4d1d3g","Mexican",2.5,90
"nSARpLirJF8vyiFMCuN1Aw","Mexican",3,65
"rNldYbdOcJRGmLgD29ZELA","Mexican",4,36
"E4wNBoe1PD0pCyF6qr-xbA","Mexican",3.5,108
"snORfbD1AkFlRtlITvS_YQ","Mexican",4,66
"ejrmaeYJ98VNJn7AbxkcOA","Mexican",2.5,62
"xBx9GgsH2Npbcp7foPobQA","Mexican",3.5,244
"8b0iC1j499IEmy8a4IVyog","Mexican",3,58
"9tlYA026rvZ0m6OBUeZX7w","Mexican",4.5,35
"uVfOB37NyYEGRs5FITM-nQ","Mexican",4,159
"xNgaGyePJ7fyZ9D0J74-3A","Mexican",3,299
"cmUAEag_wLyh8LsHWJTpvQ","Mexican",2.5,53
"Cn0aZzeIrulN6N4OF7eMdQ","Mexican",3,187
"hUo4q9yZmZTyI-GECcP7ow","Mexican",3.5,25
"a9rBsBs6DFNbsKvAmbq3BA","Mexican",4.5,35
"1-QgkACd4atRtc4AOGWz_Q","Mexican",4.5,73
"_FrbMrCJQMUEoNiKJA3q_w","Mexican",4.5,21
"CCSe0G6E8C_XK5ZEYX9EiA","Mexican",2.5,62
"YjAM0lKyc_ysySljDLfH0Q","Mexican",2.5,343
"lxKFLdnWRglNVQg7O20-RQ","Mexican",4.5,88
"A1tXlvO0BsRhCnujvSuKkA","Mexican",3.5,237
"MIaM6XD8nW-y89GaXxs-pw","Mexican",5,36
"dKI9VFUjQbiFgIRs00C8qw","Mexican",4.5,38
"RNYpDA-Dd9HPEPU0Eo7fhw","Mexican",4,67
"9vISn2VuyhBgB3C1I6pyvw","Mexican",3.5,129
"dh3px6yeYcUUN_WkzXxj7Q","Mexican",4,129
"b1YI5HyveAliyFh7Tuiszg","Mexican",3,42
"60sLpAHHl-IvANGTRzfCow","Mexican",4,10
"sbdRT4UyIYTFrXfCKraAhQ","Mexican",3,188
"7Er3ykMx3xUzw_kAyoyz4w","Mexican",4.5,80
"YYB2lPax5wAdeNWUcm5WAg","Mexican",4,124
"m3C3d47Bh4NJHGXvT6Rqbg","Mexican",4,84
"YvTqr7SBCestzWyi5iCaLw","Mexican",3.5,158
"drHqgDkBC5lDv1Qge1IyZQ","Mexican",3,31
"KtzxoHCm9N9QJi31TNjbhw","Mexican",3.5,287
"l0ZOGV9tohkpfHiZ-3XSRg","Mexican",4.5,28
"xSXS19FnzrHSlC_HnZ50Fg","Mexican",2.5,59
"_XPusO4eMV3L9TiD38I4gw","Mexican",3,39
"mIb2fcxjJ81y8omv7oyi7g","Mexican",3,48
"jF9hIgD5MvZBXyKvztUtSA","Mexican",5,29
"023ivwWL8ruoHsr3-AaGFA","Mexican",3,36
"ibiATQS8ZsG4XlKSmenB3g","Mexican",3.5,179
"22hJnIdH-_UryUCvdjCChg","Mexican",3,201
"puezOVbnaPWQYtVb3hhw5w","Mexican",3.5,108
"DAAdG53Wry4Q6juEk3q6SA","Mexican",2.5,82
"UwZtUMsxS-mwWpeZnrO49g","Mexican",4,95
"AuKtb5a8DEe1qSVe_vwpzQ","Mexican",4,16
"cOUYYcrOeManYPyuun_xVg","Mexican",5,21
"cQGW6BWU6lppWVSwlFBDgA","Mexican",4,109
"0B1gLUwHvZDsKTLFeaxP6g","Mexican",3.5,90
"XsxnMWdMpVixA7Yyq_vq7Q","Mexican",4.5,74
"Tzt9Oc2WJGO5y80kIET5qA","Mexican",2.5,74
"W_0AX5JL3QZnX1oQNxQGtw","Mexican",4.5,65
"Y1dM7kSfq7PoB7NrDQFpdQ","Mexican",3,263
"sI2edjlJaaSUv7j8s0R1UQ","Mexican",2.5,68
"TH7G0MEjBNYMQcBTkl_dpA","Mexican",2.5,53
"hLXOnp4TB7M0VllhqeqBJQ","Mexican",4,42
"-yR4PHWqpkrPopwv4wrC5g","Mexican",4,26
"z3TwiFWdJUvY9tW8QMEseQ","Mexican",4,92
"0Y8dv9UHGquFkWlVK7PdjA","Mexican",4,144
"zBORlLYwMqqJ_GOX6K31mw","Mexican",2.5,394
"HfVMTVjgxumjFpUF_T8mqg","Mexican",4,99
"HqI1ROCmZa2THlBxT9nyrA","Mexican",4,130
"bO8x1Xvtyj4_gUxtX-sjrA","Mexican",3,40
